ID,task,CHOICE,scenario_id,age_idx,edu_idx,income_indiv_idx,dur1,dur2,dur3,fee1,fee2,fee3,exempt1,exempt2,exempt3,fee1_10k,fee2_10k,fee3_10k
285,5,3,55,3,1,1,7,2,26,970627,1297041,0,1,1,0,97.0627,129.7041,0.0
285,6,3,518,3,1,1,5,7,23,1566385,991070,0,1,1,0,156.6385,99.107,0.0
285,7,2,896,3,1,1,5,10,25,1583644,659390,0,1,1,0,158.3644,65.939,0.0
285,8,3,467,3,1,1,1,8,20,1955503,1057805,0,1,1,0,195.5503,105.7805,0.0
285,9,1,763,3,1,1,9,6,24,561997,1176430,0,1,1,0,56.1997,117.643,0.0
286,0,3,900,2,5,2,5,6,21,1690403,1120568,0,1,1,0,169.0403,112.0568,0.0
286,1,2,148,2,5,2,2,11,21,1539018,500000,0,1,1,0,153.9018,50.0,0.0
286,2,3,200,2,5,2,2,7,19,1288281,963187,0,1,1,0,128.8281,96.3187,0.0
286,3,3,336,2,5,2,9,3,18,747967,1648591,0,1,1,0,74.7967,164.8591,0.0
286,4,2,887,2,5,2,6,10,18,1100884,579734,0,1,1,0,110.0884,57.9734,0.0
286,5,2,230,2,5,2,1,10,19,1852377,685147,0,1,1,0,185.2377,68.5147,0.0
286,6,3,742,2,5,2,10,6,21,1014131,1126523,0,1,1,0,101.4131,112.6523,0.0
286,7,3,871,2,5,2,6,9,19,1592613,1269860,0,1,1,0,159.2613,126.986,0.0
286,8,3,948,2,5,2,7,2,22,918787,2000000,0,1,1,0,91.8787,200.0,0.0
286,9,1,105,2,5,2,6,4,23,573720,1238746,0,1,1,0,57.372,123.8746,0.0
287,0,3,946,2,1,4,5,6,27,1338873,1079201,0,1,1,0,133.8873,107.9201,0.0
287,1,3,930,2,1,4,10,4,25,937873,1057965,0,1,1,0,93.7873,105.7965,0.0
287,2,1,819,2,1,4,6,3,19,868979,1883780,0,1,1,0,86.8979,188.378,0.0
287,3,3,427,2,1,4,6,11,23,1881872,1267073,0,1,1,0,188.1872,126.7073,0.0
287,4,3,469,2,1,4,9,6,18,1253356,1689993,0,1,1,0,125.3356,168.9993,0.0
287,5,1,369,2,1,4,10,2,24,855254,1221945,0,1,1,0,85.5254,122.1945,0.0
287,6,3,141,2,1,4,4,7,23,1588637,1180708,0,1,1,0,158.8637,118.0708,0.0
287,7,3,258,2,1,4,7,3,19,1172033,1332831,0,1,1,0,117.2033,133.2831,0.0
287,8,2,627,2,1,4,2,6,20,1585763,627692,0,1,1,0,158.5763,62.7692,0.0
287,9,1,618,2,1,4,7,1,19,894828,1936367,0,1,1,0,89.4828,193.6367,0.0
288,0,3,613,3,4,7,10,3,23,889830,1248482,0,1,1,0,88.983,124.8482,0.0
288,1,1,819,3,4,7,6,3,19,868979,1883780,0,1,1,0,86.8979,188.378,0.0
288,2,1,3,3,4,7,7,6,22,906559,1399571,0,1,1,0,90.6559,139.9571,0.0
288,3,2,924,3,4,7,11,2,26,761480,1110222,0,1,1,0,76.148,111.0222,0.0
288,4,1,947,3,4,7,11,5,21,532761,1342543,0,1,1,0,53.2761,134.2543,0.0
288,5,3,188,3,4,7,2,6,23,1721833,721217,0,1,1,0,172.1833,72.1217,0.0
288,6,3,825,3,4,7,8,4,22,673039,1361064,0,1,1,0,67.3039,136.1064,0.0
288,7,3,603,3,4,7,1,8,21,1550065,880306,0,1,1,0,155.0065,88.0306,0.0
288,8,3,431,3,4,7,2,9,21,1152364,741003,0,1,1,0,115.2364,74.1003,0.0
288,9,3,280,3,4,7,1,11,26,1299085,1246919,0,1,1,0,129.9085,124.6919,0.0
289,0,2,896,1,1,3,5,10,25,1583644,659390,0,1,1,0,158.3644,65.939,0.0
289,1,3,222,1,1,3,1,9,26,1379688,921292,0,1,1,0,137.9688,92.1292,0.0
289,2,3,599,1,1,3,7,4,22,598084,1059380,0,1,1,0,59.8084,105.938,0.0
289,3,3,561,1,1,3,11,2,19,942679,1478200,0,1,1,0,94.2679,147.82,0.0
289,4,3,163,1,1,3,9,2,26,952143,1126352,0,1,1,0,95.2143,112.6352,0.0
289,5,1,910,1,1,3,10,4,25,758112,1404657,0,1,1,0,75.8112,140.4657,0.0
289,6,3,430,1,1,3,9,2,22,825121,1427843,0,1,1,0,82.5121,142.7843,0.0
289,7,2,808,1,1,3,1,9,26,1561003,576042,0,1,1,0,156.1003,57.6042,0.0
289,8,2,783,1,1,3,1,6,21,1375781,660934,0,1,1,0,137.5781,66.0934,0.0
289,9,3,289,1,1,3,6,7,24,1321141,806935,0,1,1,0,132.1141,80.6935,0.0
290,0,2,802,1,4,7,7,4,20,978617,1074524,0,1,1,0,97.8617,107.4524,0.0
290,1,3,768,1,4,7,9,1,20,723676,1608781,0,1,1,0,72.3676,160.8781,0.0
290,2,3,231,1,4,7,7,2,18,904600,1929401,0,1,1,0,90.46,192.9401,0.0
290,3,1,378,1,4,7,8,3,27,871725,1915348,0,1,1,0,87.1725,191.5348,0.0
290,4,3,437,1,4,7,2,8,18,1541788,1016881,0,1,1,0,154.1788,101.6881,0.0
290,5,1,456,1,4,7,7,2,21,770147,1544826,0,1,1,0,77.0147,154.4826,0.0
290,6,1,911,1,4,7,6,3,19,804784,1796207,0,1,1,0,80.4784,179.6207,0.0
290,7,2,611,1,4,7,5,7,27,1829471,747431,0,1,1,0,182.9471,74.7431,0.0
290,8,1,61,1,4,7,3,7,21,1159237,1065603,0,1,1,0,115.9237,106.5603,0.0
290,9,3,365,1,4,7,7,2,18,1087682,1754528,0,1,1,0,108.7682,175.4528,0.0
291,0,3,265,3,1,2,2,10,22,1672586,1112665,0,1,1,0,167.2586,111.2665,0.0
291,1,1,577,3,1,2,7,3,25,527628,1581116,0,1,1,0,52.7628,158.1116,0.0
291,2,1,288,3,1,2,7,1,19,846994,1433604,0,1,1,0,84.6994,143.3604,0.0
291,3,3,418,3,1,2,6,3,22,905592,1380478,0,1,1,0,90.5592,138.0478,0.0
291,4,1,425,3,1,2,9,2,19,500000,1838613,0,1,1,0,50.0,183.8613,0.0
291,5,1,316,3,1,2,10,3,19,748027,1575334,0,1,1,0,74.8027,157.5334,0.0
291,6,3,703,3,1,2,6,3,27,847216,1827217,0,1,1,0,84.7216,182.7217,0.0
291,7,1,194,3,1,2,8,1,25,718950,1622057,0,1,1,0,71.895,162.2057,0.0
291,8,3,446,3,1,2,10,5,23,1028709,1790668,0,1,1,0,102.8709,179.0668,0.0
291,9,3,590,3,1,2,3,9,20,1033309,818232,0,1,1,0,103.3309,81.8232,0.0
292,0,3,919,0,3,0,3,8,19,1670548,883798,0,1,1,0,167.0548,88.3798,0.0
292,1,2,433,0,3,0,11,3,18,868895,1090201,0,1,1,0,86.8895,109.0201,0.0
292,2,1,161,0,3,0,6,2,27,925731,1507706,0,1,1,0,92.5731,150.7706,0.0
292,3,1,800,0,3,0,10,5,25,652272,1347841,0,1,1,0,65.2272,134.7841,0.0
292,4,1,751,0,3,0,8,2,18,753339,1679051,0,1,1,0,75.3339,167.9051,0.0
292,5,3,426,0,3,0,6,1,18,1061679,1488794,0,1,1,0,106.1679,148.8794,0.0
292,6,1,637,0,3,0,6,5,26,1098954,1671369,0,1,1,0,109.8954,167.1369,0.0
292,7,2,901,0,3,0,1,9,26,1942225,797365,0,1,1,0,194.2225,79.7365,0.0
292,8,2,5,0,3,0,1,10,18,1316863,913070,0,1,1,0,131.6863,91.307,0.0
292,9,3,223,0,3,0,2,11,21,1432024,881556,0,1,1,0,143.2024,88.1556,0.0
293,0,3,517,3,4,5,3,7,24,1118516,1000431,0,1,1,0,111.8516,100.0431,0.0
293,1,2,907,3,4,5,1,8,24,1146843,858224,0,1,1,0,114.6843,85.8224,0.0
293,2,3,725,3,4,5,3,6,20,1543668,990288,0,1,1,0,154.3668,99.0288,0.0
293,3,3,143,3,4,5,7,3,19,815874,1842171,0,1,1,0,81.5874,184.2171,0.0
293,4,1,344,3,4,5,6,1,22,780653,1278324,0,1,1,0,78.0653,127.8324,0.0
293,5,3,147,3,4,5,7,4,20,1220409,1957527,0,1,1,0,122.0409,195.7527,0.0
293,6,2,530,3,4,5,5,7,24,1620983,616160,0,1,1,0,162.0983,61.616,0.0
293,7,2,185,3,4,5,4,8,24,1300959,802017,0,1,1,0,130.0959,80.2017,0.0
293,8,3,842,3,4,5,7,3,25,655202,1258453,0,1,1,0,65.5202,125.8453,0.0
293,9,3,589,3,4,5,3,7,24,1957814,929221,0,1,1,0,195.7814,92.9221,0.0
294,0,3,337,3,4,3,10,5,19,1181814,1436722,0,1,1,0,118.1814,143.6722,0.0
294,1,1,509,3,4,3,9,2,25,919683,1301735,0,1,1,0,91.9683,130.1735,0.0
294,2,1,484,3,4,3,7,1,18,766006,1812440,0,1,1,0,76.6006,181.244,0.0
294,3,2,620,3,4,3,4,10,25,1547724,579573,0,1,1,0,154.7724,57.9573,0.0
294,4,3,568,3,4,3,2,7,21,1146071,945674,0,1,1,0,114.6071,94.5674,0.0
294,5,3,354,3,4,3,8,4,20,1265747,1516846,0,1,1,0,126.5747,151.6846,0.0
294,6,3,56,3,4,3,6,3,19,1090484,1853204,0,1,1,0,109.0484,185.3204,0.0
294,7,2,17,3,4,3,5,6,27,1105826,620033,0,1,1,0,110.5826,62.0033,0.0
294,8,3,886,3,4,3,7,3,19,878089,1730165,0,1,1,0,87.8089,173.0165,0.0
294,9,1,179,3,4,3,11,6,20,707425,1868661,0,1,1,0,70.7425,186.8661,0.0
295,0,3,365,2,3,1,7,2,18,1087682,1754528,0,1,1,0,108.7682,175.4528,0.0
295,1,3,80,2,3,1,4,7,23,1876158,1006610,0,1,1,0,187.6158,100.661,0.0
295,2,3,525,2,3,1,7,4,23,964907,1497131,0,1,1,0,96.4907,149.7131,0.0
295,3,2,372,2,3,1,2,8,24,1305876,631002,0,1,1,0,130.5876,63.1002,0.0
295,4,1,834,2,3,1,10,1,20,527754,1427615,0,1,1,0,52.7754,142.7615,0.0
295,5,1,718,2,3,1,1,8,25,1408784,790288,0,1,1,0,140.8784,79.0288,0.0
295,6,2,544,2,3,1,3,10,21,1943898,573561,0,1,1,0,194.3898,57.3561,0.0
295,7,3,741,2,3,1,5,11,23,1224262,1065114,0,1,1,0,122.4262,106.5114,0.0
295,8,3,856,2,3,1,2,9,25,1980874,798431,0,1,1,0,198.0874,79.8431,0.0
295,9,3,79,2,3,1,10,2,21,994750,1967729,0,1,1,0,99.475,196.7729,0.0
296,0,2,90,1,3,2,4,11,18,1105436,603329,0,1,1,0,110.5436,60.3329,0.0
296,1,1,781,1,3,2,6,5,22,719006,1909399,0,1,1,0,71.9006,190.9399,0.0
296,2,3,7,1,3,2,10,5,21,967103,1203241,0,1,1,0,96.7103,120.3241,0.0
296,3,2,488,1,3,2,4,10,20,1490035,515439,0,1,1,0,149.0035,51.5439,0.0
296,4,3,360,1,3,2,11,2,26,1074007,1571728,0,1,1,0,107.4007,157.1728,0.0
296,5,2,137,1,3,2,5,8,24,1570573,599851,0,1,1,0,157.0573,59.9851,0.0
296,6,2,152,1,3,2,1,8,27,1215763,687403,0,1,1,0,121.5763,68.7403,0.0
296,7,3,959,1,3,2,7,4,19,929973,1826389,0,1,1,0,92.9973,182.6389,0.0
296,8,1,863,1,3,2,10,1,23,500000,1505572,0,1,1,0,50.0,150.5572,0.0
296,9,3,307,1,3,2,11,2,25,1080362,1809239,0,1,1,0,108.0362,180.9239,0.0
297,0,1,130,4,4,2,6,2,25,933177,1006347,0,1,1,0,93.3177,100.6347,0.0
297,1,2,229,4,4,2,3,6,22,1478811,584614,0,1,1,0,147.8811,58.4614,0.0
297,2,1,992,4,4,2,8,3,20,500000,1539638,0,1,1,0,50.0,153.9638,0.0
297,3,3,730,4,4,2,4,11,23,1853343,1055541,0,1,1,0,185.3343,105.5541,0.0
297,4,2,809,4,4,2,4,6,22,1490132,711003,0,1,1,0,149.0132,71.1003,0.0
297,5,1,849,4,4,2,6,8,21,991931,583262,0,1,1,0,99.1931,58.3262,0.0
297,6,1,972,4,4,2,6,5,26,515108,1466652,0,1,1,0,51.5108,146.6652,0.0
297,7,2,404,4,4,2,4,11,22,1101103,538498,0,1,1,0,110.1103,53.8498,0.0
297,8,3,5,4,4,2,1,10,18,1316863,913070,0,1,1,0,131.6863,91.307,0.0
297,9,3,15,4,4,2,4,9,25,1492713,956143,0,1,1,0,149.2713,95.6143,0.0
298,0,2,496,1,2,3,4,7,25,1182379,966640,0,1,1,0,118.2379,96.664,0.0
298,1,2,45,1,2,3,2,9,25,2000000,624134,0,1,1,0,200.0,62.4134,0.0
298,2,2,167,1,2,3,4,7,22,1261670,582156,0,1,1,0,126.167,58.2156,0.0
298,3,3,107,1,2,3,4,9,27,1202248,774123,0,1,1,0,120.2248,77.4123,0.0
298,4,3,274,1,2,3,1,10,24,1279934,828691,0,1,1,0,127.9934,82.8691,0.0
298,5,3,182,1,2,3,10,6,23,1117313,1963592,0,1,1,0,111.7313,196.3592,0.0
298,6,1,569,1,2,3,5,7,27,1231089,643796,0,1,1,0,123.1089,64.3796,0.0
298,7,3,426,1,2,3,6,1,18,1061679,1488794,0,1,1,0,106.1679,148.8794,0.0
298,8,2,735,1,2,3,2,7,25,1780394,685870,0,1,1,0,178.0394,68.587,0.0
298,9,3,158,1,2,3,8,6,20,891757,1732650,0,1,1,0,89.1757,173.265,0.0
299,0,3,680,3,2,3,6,2,24,882304,1454409,0,1,1,0,88.2304,145.4409,0.0
299,1,1,924,3,2,3,11,2,26,761480,1110222,0,1,1,0,76.148,111.0222,0.0
299,2,1,816,3,2,3,7,4,18,769880,1625786,0,1,1,0,76.988,162.5786,0.0
299,3,3,129,3,2,3,4,10,18,1276877,1247607,0,1,1,0,127.6877,124.7607,0.0
299,4,1,58,3,2,3,10,1,23,622226,1192869,0,1,1,0,62.2226,119.2869,0.0
299,5,1,288,3,2,3,7,1,19,846994,1433604,0,1,1,0,84.6994,143.3604,0.0
299,6,3,330,3,2,3,3,8,24,1727836,1168563,0,1,1,0,172.7836,116.8563,0.0
299,7,3,141,3,2,3,4,7,23,1588637,1180708,0,1,1,0,158.8637,118.0708,0.0
299,8,1,820,3,2,3,10,2,21,669463,1684643,0,1,1,0,66.9463,168.4643,0.0
299,9,3,428,3,2,3,1,7,26,1146029,884871,0,1,1,0,114.6029,88.4871,0.0
300,0,3,299,3,3,0,7,3,19,1042760,1364642,0,1,1,0,104.276,136.4642,0.0
300,1,2,173,3,3,0,1,6,20,1682763,564088,0,1,1,0,168.2763,56.4088,0.0
300,2,3,44,3,3,0,6,2,19,796449,1890231,0,1,1,0,79.6449,189.0231,0.0
300,3,1,156,3,3,0,10,3,21,710557,1993220,0,1,1,0,71.0557,199.322,0.0
300,4,1,630,3,3,0,10,4,23,659118,1273098,0,1,1,0,65.9118,127.3098,0.0
300,5,2,510,3,3,0,6,9,25,1339174,883137,0,1,1,0,133.9174,88.3137,0.0
300,6,1,807,3,3,0,9,6,26,743416,1760054,0,1,1,0,74.3416,176.0054,0.0
300,7,2,78,3,3,0,5,6,22,1889289,501354,0,1,1,0,188.9289,50.1354,0.0
300,8,2,174,3,3,0,4,9,23,1776079,688273,0,1,1,0,177.6079,68.8273,0.0
300,9,3,36,3,3,0,2,7,20,1920368,1201214,0,1,1,0,192.0368,120.1214,0.0
301,0,3,59,3,4,1,7,6,26,977405,1875419,0,1,1,0,97.7405,187.5419,0.0
301,1,2,274,3,4,1,1,10,24,1279934,828691,0,1,1,0,127.9934,82.8691,0.0
301,2,3,429,3,4,1,6,7,21,1327185,1179663,0,1,1,0,132.7185,117.9663,0.0
301,3,3,691,3,4,1,11,6,20,1094105,1108306,0,1,1,0,109.4105,110.8306,0.0
301,4,3,355,3,4,1,4,11,25,1596653,844653,0,1,1,0,159.6653,84.4653,0.0
301,5,3,22,3,4,1,3,10,25,1357746,1089179,0,1,1,0,135.7746,108.9179,0.0
301,6,3,873,3,4,1,10,6,26,855742,1433418,0,1,1,0,85.5742,143.3418,0.0
301,7,2,653,3,4,1,5,6,19,1711180,506424,0,1,1,0,171.118,50.6424,0.0
301,8,1,312,3,4,1,10,5,25,862528,1850611,0,1,1,0,86.2528,185.0611,0.0
301,9,1,758,3,4,1,10,4,18,628892,1101469,0,1,1,0,62.8892,110.1469,0.0
302,0,2,775,1,4,4,3,10,25,1578884,659747,0,1,1,0,157.8884,65.9747,0.0
302,1,1,846,1,4,4,10,4,24,866558,1183207,0,1,1,0,86.6558,118.3207,0.0
302,2,3,77,1,4,4,5,9,23,1521061,1091223,0,1,1,0,152.1061,109.1223,0.0
302,3,3,955,1,4,4,5,11,23,1980964,1129303,0,1,1,0,198.0964,112.9303,0.0
302,4,3,976,1,4,4,3,11,25,1984706,1031881,0,1,1,0,198.4706,103.1881,0.0
302,5,2,171,1,4,4,6,8,24,1134149,500000,0,1,1,0,113.4149,50.0,0.0
302,6,1,768,1,4,4,9,1,20,723676,1608781,0,1,1,0,72.3676,160.8781,0.0
302,7,2,519,1,4,4,4,10,22,1968814,615417,0,1,1,0,196.8814,61.5417,0.0
302,8,1,492,1,4,4,4,6,27,1202378,960254,0,1,1,0,120.2378,96.0254,0.0
302,9,1,4,1,4,4,7,1,18,1086849,1528036,0,1,1,0,108.6849,152.8036,0.0
303,0,3,593,1,2,7,7,6,27,868013,1790209,0,1,1,0,86.8013,179.0209,0.0
303,1,2,431,1,2,7,2,9,21,1152364,741003,0,1,1,0,115.2364,74.1003,0.0
303,2,3,518,1,2,7,5,7,23,1566385,991070,0,1,1,0,156.6385,99.107,0.0
303,3,2,899,1,2,7,5,10,22,1188902,581624,0,1,1,0,118.8902,58.1624,0.0
303,4,2,771,1,2,7,6,4,24,945269,1029002,0,1,1,0,94.5269,102.9002,0.0
303,5,1,50,1,2,7,8,1,23,667374,1682020,0,1,1,0,66.7374,168.202,0.0
303,6,1,650,1,2,7,10,2,20,500000,1198766,0,1,1,0,50.0,119.8766,0.0
303,7,2,790,1,2,7,5,7,26,915272,559748,0,1,1,0,91.5272,55.9748,0.0
303,8,1,788,1,2,7,7,6,21,827657,1781352,0,1,1,0,82.7657,178.1352,0.0
303,9,1,696,1,2,7,8,2,23,500000,1213149,0,1,1,0,50.0,121.3149,0.0
304,0,2,641,2,1,3,9,6,23,635521,1079409,0,1,1,0,63.5521,107.9409,0.0
304,1,2,432,2,1,3,4,8,18,1380448,897080,0,1,1,0,138.0448,89.708,0.0
304,2,3,115,2,1,3,2,11,24,2000000,987242,0,1,1,0,200.0,98.7242,0.0
304,3,2,442,2,1,3,5,9,18,1131575,815869,0,1,1,0,113.1575,81.5869,0.0
304,4,3,750,2,1,3,6,2,19,1104180,1523091,0,1,1,0,110.418,152.3091,0.0
304,5,2,594,2,1,3,3,11,23,1414566,541452,0,1,1,0,141.4566,54.1452,0.0
304,6,1,684,2,1,3,8,5,26,598408,1965691,0,1,1,0,59.8408,196.5691,0.0
304,7,3,335,2,1,3,4,8,26,1655875,1107319,0,1,1,0,165.5875,110.7319,0.0
304,8,3,871,2,1,3,6,9,19,1592613,1269860,0,1,1,0,159.2613,126.986,0.0
304,9,3,383,2,1,3,5,7,21,1405103,1156558,0,1,1,0,140.5103,115.6558,0.0
305,0,3,770,1,2,6,6,2,27,1006191,1898156,0,1,1,0,100.6191,189.8156,0.0
305,1,2,671,1,2,6,2,7,21,1103586,712635,0,1,1,0,110.3586,71.2635,0.0
305,2,3,162,1,2,6,10,1,25,1083735,1110446,0,1,1,0,108.3735,111.0446,0.0
305,3,2,849,1,2,6,6,8,21,991931,583262,0,1,1,0,99.1931,58.3262,0.0
305,4,1,68,1,2,6,7,5,25,750816,1338839,0,1,1,0,75.0816,133.8839,0.0
305,5,3,394,1,2,6,3,10,18,1143967,636749,0,1,1,0,114.3967,63.6749,0.0
305,6,1,81,1,2,6,6,1,22,807332,1972299,0,1,1,0,80.7332,197.2299,0.0
305,7,3,858,1,2,6,8,5,25,1195836,1531121,0,1,1,0,119.5836,153.1121,0.0
305,8,3,504,1,2,6,3,6,24,1281321,1138848,0,1,1,0,128.1321,113.8848,0.0
305,9,3,346,1,2,6,5,6,27,1104127,781972,0,1,1,0,110.4127,78.1972,0.0
306,0,3,32,1,3,3,10,1,19,886470,1372243,0,1,1,0,88.647,137.2243,0.0
306,1,3,515,1,3,3,6,7,18,1091247,1069382,0,1,1,0,109.1247,106.9382,0.0
306,2,1,203,1,3,3,6,2,18,693035,1938473,0,1,1,0,69.3035,193.8473,0.0
306,3,3,913,1,3,3,9,5,20,1091419,1918723,0,1,1,0,109.1419,191.8723,0.0
306,4,3,205,1,3,3,3,8,26,1884751,949705,0,1,1,0,188.4751,94.9705,0.0
306,5,3,182,1,3,3,10,6,23,1117313,1963592,0,1,1,0,111.7313,196.3592,0.0
306,6,1,950,1,3,3,11,5,21,611641,1790925,0,1,1,0,61.1641,179.0925,0.0
306,7,3,563,1,3,3,9,4,20,880452,1617975,0,1,1,0,88.0452,161.7975,0.0
306,8,3,396,1,3,3,1,11,24,1844462,1038841,0,1,1,0,184.4462,103.8841,0.0
306,9,3,995,1,3,3,2,7,19,1210519,951336,0,1,1,0,121.0519,95.1336,0.0
307,0,1,564,2,4,2,7,2,25,796860,1496988,0,1,1,0,79.686,149.6988,0.0
307,1,1,670,2,4,2,8,1,18,595222,1451154,0,1,1,0,59.5222,145.1154,0.0
307,2,2,381,2,4,2,3,9,20,1156839,710817,0,1,1,0,115.6839,71.0817,0.0
307,3,3,297,2,4,2,6,10,21,1586402,597989,0,1,1,0,158.6402,59.7989,0.0
307,4,3,865,2,4,2,8,4,22,1155936,1237591,0,1,1,0,115.5936,123.7591,0.0
307,5,1,963,2,4,2,7,4,24,645307,1664335,0,1,1,0,64.5307,166.4335,0.0
307,6,1,675,2,4,2,10,1,21,762569,1337897,0,1,1,0,76.2569,133.7897,0.0
307,7,3,203,2,4,2,6,2,18,693035,1938473,0,1,1,0,69.3035,193.8473,0.0
307,8,2,899,2,4,2,5,10,22,1188902,581624,0,1,1,0,118.8902,58.1624,0.0
307,9,1,531,2,4,2,10,1,18,825273,1072252,0,1,1,0,82.5273,107.2252,0.0
308,0,3,600,1,3,2,6,3,19,972151,1388967,0,1,1,0,97.2151,138.8967,0.0
308,1,3,80,1,3,2,4,7,23,1876158,1006610,0,1,1,0,187.6158,100.661,0.0
308,2,3,731,1,3,2,4,11,23,1596258,786531,0,1,1,0,159.6258,78.6531,0.0
308,3,2,843,1,3,2,2,9,24,1179061,958045,0,1,1,0,117.9061,95.8045,0.0
308,4,3,31,1,3,2,11,2,26,1074318,1271109,0,1,1,0,107.4318,127.1109,0.0
308,5,2,548,1,3,2,6,7,26,1718195,766473,0,1,1,0,171.8195,76.6473,0.0
308,6,1,476,1,3,2,9,1,27,630781,1629452,0,1,1,0,63.0781,162.9452,0.0
308,7,1,701,1,3,2,9,6,20,933443,1001114,0,1,1,0,93.3443,100.1114,0.0
308,8,2,899,1,3,2,5,10,22,1188902,581624,0,1,1,0,118.8902,58.1624,0.0
308,9,3,909,1,3,2,4,11,25,1338539,1250437,0,1,1,0,133.8539,125.0437,0.0
309,0,3,200,4,2,2,2,7,19,1288281,963187,0,1,1,0,128.8281,96.3187,0.0
309,1,2,903,4,2,2,4,11,26,1906195,500000,0,1,1,0,190.6195,50.0,0.0
309,2,3,725,4,2,2,3,6,20,1543668,990288,0,1,1,0,154.3668,99.0288,0.0
309,3,1,622,4,2,2,7,3,23,836516,1838186,0,1,1,0,83.6516,183.8186,0.0
309,4,2,213,4,2,2,5,10,26,1693349,737062,0,1,1,0,169.3349,73.7062,0.0
309,5,2,582,4,2,2,7,4,25,882855,1291798,0,1,1,0,88.2855,129.1798,0.0
309,6,3,442,4,2,2,5,9,18,1131575,815869,0,1,1,0,113.1575,81.5869,0.0
309,7,3,591,4,2,2,11,2,18,776894,1500662,0,1,1,0,77.6894,150.0662,0.0
309,8,3,879,4,2,2,11,2,19,1012194,1185225,0,1,1,0,101.2194,118.5225,0.0
309,9,3,649,4,2,2,6,1,26,885173,1667111,0,1,1,0,88.5173,166.7111,0.0
310,0,3,11,0,3,2,6,7,24,1789602,807733,0,1,1,0,178.9602,80.7733,0.0
310,1,3,700,0,3,2,11,1,23,1057529,1840749,0,1,1,0,105.7529,184.0749,0.0
310,2,1,453,0,3,2,9,4,26,1020690,1871925,0,1,1,0,102.069,187.1925,0.0
310,3,2,717,0,3,2,6,1,25,989642,1056922,0,1,1,0,98.9642,105.6922,0.0
310,4,3,113,0,3,2,6,9,24,1719802,673634,0,1,1,0,171.9802,67.3634,0.0
310,5,3,341,0,3,2,6,5,22,1288999,1649372,0,1,1,0,128.8999,164.9372,0.0
310,6,3,551,0,3,2,3,11,20,1204591,995855,0,1,1,0,120.4591,99.5855,0.0
310,7,3,675,0,3,2,10,1,21,762569,1337897,0,1,1,0,76.2569,133.7897,0.0
310,8,2,858,0,3,2,8,5,25,1195836,1531121,0,1,1,0,119.5836,153.1121,0.0
310,9,3,467,0,3,2,1,8,20,1955503,1057805,0,1,1,0,195.5503,105.7805,0.0
311,0,2,49,0,3,4,4,9,26,1428805,544196,0,1,1,0,142.8805,54.4196,0.0
311,1,3,326,0,3,4,6,9,22,1671806,1054429,0,1,1,0,167.1806,105.4429,0.0
311,2,3,933,0,3,4,6,4,26,1129842,1502916,0,1,1,0,112.9842,150.2916,0.0
311,3,3,247,0,3,4,11,1,21,1006019,1668686,0,1,1,0,100.6019,166.8686,0.0
311,4,1,605,0,3,4,8,4,26,807823,1963743,0,1,1,0,80.7823,196.3743,0.0
311,5,2,862,0,3,4,6,10,25,1062222,500000,0,1,1,0,106.2222,50.0,0.0
311,6,3,934,0,3,4,6,8,24,1229674,873484,0,1,1,0,122.9674,87.3484,0.0
311,7,2,636,0,3,4,6,10,26,1410714,917815,0,1,1,0,141.0714,91.7815,0.0
311,8,3,369,0,3,4,10,2,24,855254,1221945,0,1,1,0,85.5254,122.1945,0.0
311,9,1,59,0,3,4,7,6,26,977405,1875419,0,1,1,0,97.7405,187.5419,0.0
312,0,1,800,1,3,3,10,5,25,652272,1347841,0,1,1,0,65.2272,134.7841,0.0
312,1,3,533,1,3,3,2,10,27,1218725,1005734,0,1,1,0,121.8725,100.5734,0.0
312,2,1,832,1,3,3,10,3,24,1019084,1389261,0,1,1,0,101.9084,138.9261,0.0
312,3,3,352,1,3,3,7,5,25,992601,1741141,0,1,1,0,99.2601,174.1141,0.0
312,4,2,404,1,3,3,4,11,22,1101103,538498,0,1,1,0,110.1103,53.8498,0.0
312,5,3,4,1,3,3,7,1,18,1086849,1528036,0,1,1,0,108.6849,152.8036,0.0
312,6,3,463,1,3,3,11,5,22,1039816,2000000,0,1,1,0,103.9816,200.0,0.0
312,7,3,592,1,3,3,8,2,26,1023518,1585348,0,1,1,0,102.3518,158.5348,0.0
312,8,3,809,1,3,3,4,6,22,1490132,711003,0,1,1,0,149.0132,71.1003,0.0
312,9,3,108,1,3,3,2,7,21,1272622,1127385,0,1,1,0,127.2622,112.7385,0.0
313,0,2,701,0,1,1,9,6,20,933443,1001114,0,1,1,0,93.3443,100.1114,0.0
313,1,1,256,0,1,1,7,4,24,625157,1064150,0,1,1,0,62.5157,106.415,0.0
313,2,2,990,0,1,1,4,10,25,1215357,569197,0,1,1,0,121.5357,56.9197,0.0
313,3,3,279,0,1,1,6,3,22,950535,1602002,0,1,1,0,95.0535,160.2002,0.0
313,4,3,176,0,1,1,6,9,18,1238308,695983,0,1,1,0,123.8308,69.5983,0.0
313,5,2,852,0,1,1,6,8,20,1038242,832631,0,1,1,0,103.8242,83.2631,0.0
313,6,3,838,0,1,1,11,3,21,966220,1583655,0,1,1,0,96.622,158.3655,0.0
313,7,2,984,0,1,1,2,6,25,1076331,903121,0,1,1,0,107.6331,90.3121,0.0
