ID,task,CHOICE,scenario_id,age_idx,pat_blind_1,pat_blind_2,pat_blind_3,pat_blind_4,pat_blind_5,dur1,dur2,dur3,fee1,fee2,fee3,exempt1,exempt2,exempt3,fee1_10k,fee2_10k,fee3_10k
213,3,3,71,2,5,5,5,4,5,4,8,24,658000,474000,0,1,1,0,65.8,47.4,0.0
213,4,2,251,2,5,5,5,4,5,8,22,24,649000,172000,0,1,1,0,64.9,17.2,0.0
213,5,3,260,2,5,5,5,4,5,2,1,24,364000,1406000,0,1,1,0,36.4,140.6,0.0
213,6,3,161,2,5,5,5,4,5,4,16,24,1837000,1593000,0,1,1,0,183.7,159.3,0.0
213,7,2,317,2,5,5,5,4,5,8,3,24,356000,172000,0,1,1,0,35.6,17.2,0.0
213,8,3,639,2,5,5,5,4,5,21,23,24,1145000,1943000,0,1,1,0,114.5,194.3,0.0
213,9,2,237,2,5,5,5,4,5,10,22,24,1820000,78000,0,1,1,0,182.0,7.8,0.0
214,0,1,366,2,2,2,3,4,2,10,1,24,61000,463000,0,1,1,0,6.1,46.3,0.0
214,1,1,286,2,2,2,3,4,2,4,9,24,289000,803000,0,1,1,0,28.9,80.3,0.0
214,2,2,526,2,2,2,3,4,2,22,9,24,680000,1256000,0,1,1,0,68.0,125.6,0.0
214,3,2,444,2,2,2,3,4,2,3,20,24,90000,382000,0,1,1,0,9.0,38.2,0.0
214,4,2,919,2,2,2,3,4,2,20,21,24,109000,740000,0,1,1,0,10.9,74.0,0.0
214,5,1,111,2,2,2,3,4,2,3,3,24,1401000,72000,0,1,1,0,140.1,7.2,0.0
214,6,2,30,2,2,2,3,4,2,3,9,24,1017000,1630000,0,1,1,0,101.7,163.0,0.0
214,7,2,365,2,2,2,3,4,2,11,11,24,161000,385000,0,1,1,0,16.1,38.5,0.0
214,8,1,213,2,2,2,3,4,2,9,20,24,521000,150000,0,1,1,0,52.1,15.0,0.0
214,9,2,545,2,2,2,3,4,2,19,9,24,1270000,1059000,0,1,1,0,127.0,105.9,0.0
215,0,3,677,0,4,4,2,3,2,15,23,24,1622000,578000,0,1,1,0,162.2,57.8,0.0
215,1,1,273,0,4,4,2,3,2,6,7,24,111000,1579000,0,1,1,0,11.1,157.9,0.0
215,2,2,738,0,4,4,2,3,2,15,14,24,618000,314000,0,1,1,0,61.8,31.4,0.0
215,3,3,215,0,4,4,2,3,2,8,15,24,1664000,412000,0,1,1,0,166.4,41.2,0.0
215,4,1,260,0,4,4,2,3,2,2,1,24,364000,1406000,0,1,1,0,36.4,140.6,0.0
215,5,1,398,0,4,4,2,3,2,2,13,24,276000,1281000,0,1,1,0,27.6,128.1,0.0
215,6,1,950,0,4,4,2,3,2,14,19,24,347000,463000,0,1,1,0,34.7,46.3,0.0
215,7,3,7,0,4,4,2,3,2,9,4,24,1380000,1442000,0,1,1,0,138.0,144.2,0.0
215,8,1,469,0,4,4,2,3,2,8,20,24,325000,370000,0,1,1,0,32.5,37.0,0.0
215,9,2,82,0,4,4,2,3,2,8,9,24,1555000,133000,0,1,1,0,155.5,13.3,0.0
216,0,3,712,1,5,5,5,5,5,20,12,24,1434000,288000,0,1,1,0,143.4,28.8,0.0
216,1,3,750,1,5,5,5,5,5,20,15,24,1493000,495000,0,1,1,0,149.3,49.5,0.0
216,2,1,455,1,5,5,5,5,5,3,13,24,281000,296000,0,1,1,0,28.1,29.6,0.0
216,3,3,492,1,5,5,5,5,5,10,14,24,474000,428000,0,1,1,0,47.4,42.8,0.0
216,4,1,932,1,5,5,5,5,5,20,17,24,138000,1977000,0,1,1,0,13.8,197.7,0.0
216,5,1,956,1,5,5,5,5,5,14,13,24,194000,393000,0,1,1,0,19.4,39.3,0.0
216,6,3,1000,1,5,5,5,5,5,21,22,24,383000,407000,0,1,1,0,38.3,40.7,0.0
216,7,3,188,1,5,5,5,5,5,3,14,24,1000000,1493000,0,1,1,0,100.0,149.3,0.0
216,8,3,558,1,5,5,5,5,5,22,6,24,1268000,1303000,0,1,1,0,126.8,130.3,0.0
216,9,3,759,1,5,5,5,5,5,15,10,24,472000,1908000,0,1,1,0,47.2,190.8,0.0
217,0,2,406,0,1,1,1,1,3,6,20,24,493000,1271000,0,1,1,0,49.3,127.1,0.0
217,1,1,580,0,1,1,1,1,3,23,9,24,1504000,265000,0,1,1,0,150.4,26.5,0.0
217,2,2,865,0,1,1,1,1,3,15,11,24,395000,236000,0,1,1,0,39.5,23.6,0.0
217,3,2,508,0,1,1,1,1,3,17,7,24,556000,612000,0,1,1,0,55.6,61.2,0.0
217,4,1,29,0,1,1,1,1,3,11,3,24,1462000,1055000,0,1,1,0,146.2,105.5,0.0
217,5,2,16,0,1,1,1,1,3,2,11,24,596000,978000,0,1,1,0,59.6,97.8,0.0
217,6,2,1000,0,1,1,1,1,3,21,22,24,383000,407000,0,1,1,0,38.3,40.7,0.0
217,7,2,541,0,1,1,1,1,3,16,1,24,1249000,1875000,0,1,1,0,124.9,187.5,0.0
217,8,2,450,0,1,1,1,1,3,11,14,24,90000,455000,0,1,1,0,9.0,45.5,0.0
217,9,2,275,0,1,1,1,1,3,7,4,24,78000,1587000,0,1,1,0,7.8,158.7,0.0
218,0,2,100,1,1,3,3,2,4,3,2,24,1055000,106000,0,1,1,0,105.5,10.6,0.0
218,1,1,300,1,1,3,3,2,4,8,9,24,102000,1458000,0,1,1,0,10.2,145.8,0.0
218,2,1,177,1,1,3,3,2,4,8,21,24,768000,1620000,0,1,1,0,76.8,162.0,0.0
218,3,1,333,1,1,3,3,2,4,3,2,24,379000,379000,0,1,1,0,37.9,37.9,0.0
218,4,1,403,1,1,3,3,2,4,10,17,24,214000,717000,0,1,1,0,21.4,71.7,0.0
218,5,1,11,1,1,3,3,2,4,7,6,24,703000,1221000,0,1,1,0,70.3,122.1,0.0
218,6,1,16,1,1,3,3,2,4,2,11,24,596000,978000,0,1,1,0,59.6,97.8,0.0
218,7,1,879,1,1,3,3,2,4,19,19,24,233000,705000,0,1,1,0,23.3,70.5,0.0
218,8,2,691,1,1,3,3,2,4,14,17,24,1501000,180000,0,1,1,0,150.1,18.0,0.0
218,9,1,430,1,1,3,3,2,4,6,12,24,113000,1543000,0,1,1,0,11.3,154.3,0.0
219,0,1,320,1,2,2,5,1,2,8,11,24,201000,337000,0,1,1,0,20.1,33.7,0.0
219,1,2,126,1,2,2,5,1,2,5,10,24,874000,189000,0,1,1,0,87.4,18.9,0.0
219,2,2,520,1,2,2,5,1,2,22,8,24,1806000,632000,0,1,1,0,180.6,63.2,0.0
219,3,1,464,1,2,2,5,1,2,4,21,24,219000,299000,0,1,1,0,21.9,29.9,0.0
219,4,2,552,1,2,2,5,1,2,23,10,24,1239000,1412000,0,1,1,0,123.9,141.2,0.0
219,5,2,279,1,2,2,5,1,2,8,8,24,416000,755000,0,1,1,0,41.6,75.5,0.0
219,6,1,285,1,2,2,5,1,2,5,8,24,268000,1490000,0,1,1,0,26.8,149.0,0.0
219,7,1,272,1,2,2,5,1,2,8,6,24,96000,1029000,0,1,1,0,9.6,102.9,0.0
219,8,1,911,1,2,2,5,1,2,14,18,24,152000,1678000,0,1,1,0,15.2,167.8,0.0
219,9,2,116,1,2,2,5,1,2,3,1,24,1365000,144000,0,1,1,0,136.5,14.4,0.0
220,0,1,292,1,4,1,5,2,3,8,8,24,332000,1224000,0,1,1,0,33.2,122.4,0.0
220,1,2,555,1,4,1,5,2,3,20,3,24,1925000,565000,0,1,1,0,192.5,56.5,0.0
220,2,1,322,1,4,1,5,2,3,10,11,24,207000,272000,0,1,1,0,20.7,27.2,0.0
220,3,1,388,1,4,1,5,2,3,9,17,24,423000,1299000,0,1,1,0,42.3,129.9,0.0
220,4,1,926,1,4,1,5,2,3,13,15,24,457000,940000,0,1,1,0,45.7,94.0,0.0
220,5,2,597,1,4,1,5,2,3,22,10,24,942000,268000,0,1,1,0,94.2,26.8,0.0
220,6,2,702,1,4,1,5,2,3,21,18,24,1284000,418000,0,1,1,0,128.4,41.8,0.0
220,7,1,860,1,4,1,5,2,3,19,8,24,363000,355000,0,1,1,0,36.3,35.5,0.0
220,8,2,109,1,4,1,5,2,3,2,3,24,1949000,336000,0,1,1,0,194.9,33.6,0.0
220,9,3,696,1,4,1,5,2,3,12,13,24,1900000,294000,0,1,1,0,190.0,29.4,0.0
221,0,2,988,1,3,2,3,1,1,17,18,24,119000,490000,0,1,1,0,11.9,49.0,0.0
221,1,2,507,1,3,2,3,1,1,18,4,24,692000,1446000,0,1,1,0,69.2,144.6,0.0
221,2,2,713,1,3,2,3,1,1,14,18,24,1576000,289000,0,1,1,0,157.6,28.9,0.0
221,3,1,499,1,3,2,3,1,1,8,16,24,292000,458000,0,1,1,0,29.2,45.8,0.0
221,4,1,885,1,3,2,3,1,1,20,17,24,134000,1674000,0,1,1,0,13.4,167.4,0.0
221,5,1,879,1,3,2,3,1,1,19,19,24,233000,705000,0,1,1,0,23.3,70.5,0.0
221,6,1,341,1,3,2,3,1,1,6,2,24,472000,296000,0,1,1,0,47.2,29.6,0.0
221,7,1,880,1,3,2,3,1,1,19,23,24,429000,1449000,0,1,1,0,42.9,144.9,0.0
221,8,1,456,1,3,2,3,1,1,8,16,24,381000,468000,0,1,1,0,38.1,46.8,0.0
221,9,2,217,1,3,2,3,1,1,8,13,24,536000,204000,0,1,1,0,53.6,20.4,0.0
222,0,1,990,1,3,5,5,3,3,22,19,24,141000,454000,0,1,1,0,14.1,45.4,0.0
222,1,1,390,1,3,5,5,3,3,9,18,24,367000,708000,0,1,1,0,36.7,70.8,0.0
222,2,2,573,1,3,5,5,3,3,23,11,24,1968000,141000,0,1,1,0,196.8,14.1,0.0
222,3,3,880,1,3,5,5,3,3,19,23,24,429000,1449000,0,1,1,0,42.9,144.9,0.0
222,4,2,850,1,3,5,5,3,3,21,4,24,460000,221000,0,1,1,0,46.0,22.1,0.0
222,5,2,217,1,3,5,5,3,3,8,13,24,536000,204000,0,1,1,0,53.6,20.4,0.0
222,6,1,363,1,3,5,5,3,3,6,7,24,82000,195000,0,1,1,0,8.2,19.5,0.0
222,7,1,287,1,3,5,5,3,3,7,10,24,150000,1566000,0,1,1,0,15.0,156.6,0.0
222,8,3,662,1,3,5,5,3,3,18,14,24,1224000,1109000,0,1,1,0,122.4,110.9,0.0
222,9,1,788,1,3,5,5,3,3,12,9,24,53000,1657000,0,1,1,0,5.3,165.7,0.0
223,0,1,246,1,3,1,1,1,1,11,14,24,670000,176000,0,1,1,0,67.0,17.6,0.0
223,1,1,596,1,3,1,1,1,1,12,10,24,1845000,189000,0,1,1,0,184.5,18.9,0.0
223,2,1,555,1,3,1,1,1,1,20,3,24,1925000,565000,0,1,1,0,192.5,56.5,0.0
223,3,2,801,1,3,1,1,1,1,12,3,24,418000,673000,0,1,1,0,41.8,67.3,0.0
223,4,2,801,1,3,1,1,1,1,12,3,24,418000,673000,0,1,1,0,41.8,67.3,0.0
223,5,1,656,1,3,1,1,1,1,15,20,24,1085000,1126000,0,1,1,0,108.5,112.6,0.0
223,6,2,285,1,3,1,1,1,1,5,8,24,268000,1490000,0,1,1,0,26.8,149.0,0.0
223,7,1,742,1,3,1,1,1,1,14,20,24,1885000,166000,0,1,1,0,188.5,16.6,0.0
223,8,1,627,1,3,1,1,1,1,18,6,24,1283000,342000,0,1,1,0,128.3,34.2,0.0
223,9,1,228,1,3,1,1,1,1,4,15,24,1121000,239000,0,1,1,0,112.1,23.9,0.0
224,0,1,212,1,3,2,2,1,1,5,23,24,1750000,195000,0,1,1,0,175.0,19.5,0.0
224,1,1,236,1,3,2,2,1,1,2,19,24,1340000,89000,0,1,1,0,134.0,8.9,0.0
224,2,1,20,1,3,2,2,1,1,4,5,24,1905000,1972000,0,1,1,0,190.5,197.2,0.0
224,3,2,319,1,3,2,2,1,1,5,1,24,400000,472000,0,1,1,0,40.0,47.2,0.0
224,4,1,574,1,3,2,2,1,1,17,4,24,1567000,114000,0,1,1,0,156.7,11.4,0.0
224,5,1,627,1,3,2,2,1,1,18,6,24,1283000,342000,0,1,1,0,128.3,34.2,0.0
224,6,1,689,1,3,2,2,1,1,18,17,24,1581000,682000,0,1,1,0,158.1,68.2,0.0
224,7,2,873,1,3,2,2,1,1,18,11,24,293000,359000,0,1,1,0,29.3,35.9,0.0
224,8,1,60,1,3,2,2,1,1,2,4,24,1578000,1084000,0,1,1,0,157.8,108.4,0.0
224,9,2,466,1,3,2,2,1,1,2,17,24,475000,425000,0,1,1,0,47.5,42.5,0.0
225,0,2,603,3,1,4,4,4,2,19,8,24,1372000,294000,0,1,1,0,137.2,29.4,0.0
225,1,3,634,3,1,4,4,4,2,18,23,24,1793000,1128000,0,1,1,0,179.3,112.8,0.0
225,2,2,252,3,1,4,4,4,2,5,21,24,1811000,397000,0,1,1,0,181.1,39.7,0.0
225,3,2,104,3,1,4,4,4,2,8,1,24,1027000,98000,0,1,1,0,102.7,9.8,0.0
225,4,1,268,3,1,4,4,4,2,7,6,24,225000,1905000,0,1,1,0,22.5,190.5,0.0
225,5,2,704,3,1,4,4,4,2,22,15,24,958000,407000,0,1,1,0,95.8,40.7,0.0
225,6,1,319,3,1,4,4,4,2,5,1,24,400000,472000,0,1,1,0,40.0,47.2,0.0
225,7,2,224,3,1,4,4,4,2,6,23,24,751000,331000,0,1,1,0,75.1,33.1,0.0
225,8,2,997,3,1,4,4,4,2,21,16,24,130000,94000,0,1,1,0,13.0,9.4,0.0
225,9,1,354,3,1,4,4,4,2,8,2,24,111000,173000,0,1,1,0,11.1,17.3,0.0
226,0,2,841,2,2,3,4,3,4,23,8,24,378000,361000,0,1,1,0,37.8,36.1,0.0
226,1,2,702,2,2,3,4,3,4,21,18,24,1284000,418000,0,1,1,0,128.4,41.8,0.0
226,2,2,613,2,2,3,4,3,4,20,8,24,1479000,212000,0,1,1,0,147.9,21.2,0.0
226,3,3,532,2,2,3,4,3,4,22,10,24,717000,1197000,0,1,1,0,71.7,119.7,0.0
226,4,1,755,2,2,3,4,3,4,17,2,24,389000,1443000,0,1,1,0,38.9,144.3,0.0
226,5,2,197,2,2,3,4,3,4,5,21,24,1935000,472000,0,1,1,0,193.5,47.2,0.0
226,6,1,785,2,2,3,4,3,4,15,8,24,315000,1283000,0,1,1,0,31.5,128.3,0.0
226,7,2,487,2,2,3,4,3,4,5,13,24,493000,316000,0,1,1,0,49.3,31.6,0.0
226,8,2,596,2,2,3,4,3,4,12,10,24,1845000,189000,0,1,1,0,184.5,18.9,0.0
226,9,3,920,2,2,3,4,3,4,16,20,24,456000,1269000,0,1,1,0,45.6,126.9,0.0
227,0,2,111,2,5,5,4,2,2,3,3,24,1401000,72000,0,1,1,0,140.1,7.2,0.0
227,1,2,8,2,5,5,4,2,2,10,1,24,1083000,835000,0,1,1,0,108.3,83.5,0.0
227,2,1,782,2,5,5,4,2,2,12,1,24,451000,1365000,0,1,1,0,45.1,136.5,0.0
227,3,3,525,2,5,5,4,2,2,21,3,24,1374000,1893000,0,1,1,0,137.4,189.3,0.0
227,4,1,368,2,5,5,4,2,2,10,2,24,158000,485000,0,1,1,0,15.8,48.5,0.0
227,5,3,896,2,5,5,4,2,2,20,17,24,385000,1752000,0,1,1,0,38.5,175.2,0.0
227,6,2,952,2,5,5,4,2,2,13,19,24,378000,59000,0,1,1,0,37.8,5.9,0.0
227,7,1,763,2,5,5,4,2,2,15,10,24,415000,1976000,0,1,1,0,41.5,197.6,0.0
227,8,3,176,2,5,5,4,2,2,11,23,24,1348000,846000,0,1,1,0,134.8,84.6,0.0
227,9,2,317,2,5,5,4,2,2,8,3,24,356000,172000,0,1,1,0,35.6,17.2,0.0
228,0,3,489,4,5,5,5,5,5,1,17,24,397000,452000,0,1,1,0,39.7,45.2,0.0
228,1,3,559,4,5,5,5,5,5,21,10,24,568000,822000,0,1,1,0,56.8,82.2,0.0
228,2,3,549,4,5,5,5,5,5,22,5,24,1120000,1435000,0,1,1,0,112.0,143.5,0.0
228,3,1,275,4,5,5,5,5,5,7,4,24,78000,1587000,0,1,1,0,7.8,158.7,0.0
228,4,3,980,4,5,5,5,5,5,20,21,24,365000,428000,0,1,1,0,36.5,42.8,0.0
228,5,2,603,4,5,5,5,5,5,19,8,24,1372000,294000,0,1,1,0,137.2,29.4,0.0
228,6,3,725,4,5,5,5,5,5,17,14,24,749000,332000,0,1,1,0,74.9,33.2,0.0
228,7,3,162,4,5,5,5,5,5,8,15,24,1814000,1076000,0,1,1,0,181.4,107.6,0.0
228,8,2,211,4,5,5,5,5,5,4,16,24,1244000,228000,0,1,1,0,124.4,22.8,0.0
228,9,1,922,4,5,5,5,5,5,20,18,24,165000,715000,0,1,1,0,16.5,71.5,0.0
229,0,2,598,1,3,4,5,2,3,21,1,24,1840000,311000,0,1,1,0,184.0,31.1,0.0
229,1,2,985,1,3,4,5,2,3,15,18,24,309000,109000,0,1,1,0,30.9,10.9,0.0
229,2,1,475,1,3,4,5,2,3,5,22,24,429000,366000,0,1,1,0,42.9,36.6,0.0
229,3,3,150,1,3,4,5,2,3,2,18,24,1455000,1821000,0,1,1,0,145.5,182.1,0.0
229,4,2,842,1,3,4,5,2,3,21,8,24,153000,106000,0,1,1,0,15.3,10.6,0.0
229,5,3,175,1,3,4,5,2,3,1,17,24,1315000,1903000,0,1,1,0,131.5,190.3,0.0
229,6,2,360,1,3,4,5,2,3,6,8,24,164000,283000,0,1,1,0,16.4,28.3,0.0
229,7,3,52,1,3,4,5,2,3,4,4,24,1631000,1995000,0,1,1,0,163.1,199.5,0.0
229,8,3,518,1,3,4,5,2,3,13,4,24,1104000,1132000,0,1,1,0,110.4,113.2,0.0
229,9,3,784,1,3,4,5,2,3,13,3,24,421000,519000,0,1,1,0,42.1,51.9,0.0
230,0,3,15,1,3,1,5,1,3,6,4,24,1711000,1978000,0,1,1,0,171.1,197.8,0.0
230,1,3,690,1,3,1,5,1,3,18,13,24,1904000,888000,0,1,1,0,190.4,88.8,0.0
230,2,2,975,1,3,1,5,1,3,22,15,24,282000,95000,0,1,1,0,28.2,9.5,0.0
230,3,1,862,1,3,1,5,1,3,18,1,24,335000,465000,0,1,1,0,33.5,46.5,0.0
230,4,3,676,1,3,1,5,1,3,12,22,24,688000,1704000,0,1,1,0,68.8,170.4,0.0
230,5,3,23,1,3,1,5,1,3,3,7,24,1469000,1066000,0,1,1,0,146.9,106.6,0.0
230,6,2,219,1,3,1,5,1,3,5,21,24,1892000,243000,0,1,1,0,189.2,24.3,0.0
230,7,1,451,1,3,1,5,1,3,11,19,24,309000,446000,0,1,1,0,30.9,44.6,0.0
230,8,2,576,1,3,1,5,1,3,19,6,24,555000,340000,0,1,1,0,55.5,34.0,0.0
230,9,1,510,1,3,1,5,1,3,18,6,24,671000,971000,0,1,1,0,67.1,97.1,0.0
231,0,1,949,2,2,2,4,5,2,16,20,24,227000,353000,0,1,1,0,22.7,35.3,0.0
231,1,3,54,2,2,2,4,5,2,6,9,24,1419000,1447000,0,1,1,0,141.9,144.7,0.0
231,2,3,560,2,2,2,4,5,2,22,6,24,1444000,1280000,0,1,1,0,144.4,128.0,0.0
231,3,1,307,2,2,2,4,5,2,1,2,24,374000,992000,0,1,1,0,37.4,99.2,0.0
231,4,1,798,2,2,2,4,5,2,22,11,24,500000,566000,0,1,1,0,50.0,56.6,0.0
231,5,2,553,2,2,2,4,5,2,16,1,24,1841000,657000,0,1,1,0,184.1,65.7,0.0
231,6,2,124,2,2,2,4,5,2,11,7,24,1568000,406000,0,1,1,0,156.8,40.6,0.0
231,7,3,214,2,2,2,4,5,2,2,23,24,1006000,263000,0,1,1,0,100.6,26.3,0.0
231,8,1,181,2,2,2,4,5,2,1,18,24,1046000,1187000,0,1,1,0,104.6,118.7,0.0
231,9,1,300,2,2,2,4,5,2,8,9,24,102000,1458000,0,1,1,0,10.2,145.8,0.0
232,0,3,39,2,5,4,4,4,3,5,6,24,1844000,734000,0,1,1,0,184.4,73.4,0.0
232,1,3,563,2,5,4,4,4,3,22,4,24,1084000,738000,0,1,1,0,108.4,73.8,0.0
232,2,3,260,2,5,4,4,4,3,2,1,24,364000,1406000,0,1,1,0,36.4,140.6,0.0
232,3,3,332,2,5,4,4,4,3,11,11,24,446000,407000,0,1,1,0,44.6,40.7,0.0
232,4,3,776,2,5,4,4,4,3,17,8,24,185000,1846000,0,1,1,0,18.5,184.6,0.0
232,5,2,484,2,5,4,4,4,3,1,16,24,240000,145000,0,1,1,0,24.0,14.5,0.0
232,6,3,51,2,5,4,4,4,3,5,10,24,1607000,1387000,0,1,1,0,160.7,138.7,0.0
232,7,3,659,2,5,4,4,4,3,17,17,24,1506000,1675000,0,1,1,0,150.6,167.5,0.0
232,8,3,651,2,5,4,4,4,3,22,20,24,1503000,1290000,0,1,1,0,150.3,129.0,0.0
232,9,2,218,2,5,4,4,4,3,4,23,24,1348000,178000,0,1,1,0,134.8,17.8,0.0
233,0,2,868,1,2,1,1,1,1,18,6,24,445000,467000,0,1,1,0,44.5,46.7,0.0
233,1,2,416,1,2,1,1,1,1,4,18,24,247000,1451000,0,1,1,0,24.7,145.1,0.0
233,2,2,502,1,2,1,1,1,1,10,16,24,123000,77000,0,1,1,0,12.3,7.7,0.0
233,3,2,367,1,2,1,1,1,1,6,3,24,178000,463000,0,1,1,0,17.8,46.3,0.0
233,4,2,882,1,2,1,1,1,1,23,12,24,110000,1219000,0,1,1,0,11.0,121.9,0.0
233,5,2,332,1,2,1,1,1,1,11,11,24,446000,407000,0,1,1,0,44.6,40.7,0.0
233,6,1,708,1,2,1,1,1,1,20,15,24,1560000,350000,0,1,1,0,156.0,35.0,0.0
233,7,1,838,1,2,1,1,1,1,13,7,24,138000,195000,0,1,1,0,13.8,19.5,0.0
233,8,2,892,1,2,1,1,1,1,23,13,24,474000,1711000,0,1,1,0,47.4,171.1,0.0
233,9,1,49,1,2,1,1,1,1,2,3,24,1617000,769000,0,1,1,0,161.7,76.9,0.0
234,0,2,125,2,2,3,3,1,4,9,1,24,1194000,110000,0,1,1,0,119.4,11.0,0.0
234,1,2,867,2,2,3,3,1,4,21,11,24,388000,389000,0,1,1,0,38.8,38.9,0.0
234,2,2,452,2,2,3,3,1,4,10,21,24,448000,285000,0,1,1,0,44.8,28.5,0.0
234,3,1,895,2,2,3,3,1,4,13,22,24,188000,1527000,0,1,1,0,18.8,152.7,0.0
234,4,2,208,2,2,3,3,1,4,4,21,24,1475000,370000,0,1,1,0,147.5,37.0,0.0
234,5,3,682,2,2,3,3,1,4,19,20,24,1845000,1600000,0,1,1,0,184.5,160.0,0.0
234,6,2,119,2,2,3,3,1,4,2,1,24,1302000,297000,0,1,1,0,130.2,29.7,0.0
234,7,1,881,2,2,3,3,1,4,17,16,24,85000,594000,0,1,1,0,8.5,59.4,0.0
234,8,1,269,2,2,3,3,1,4,2,3,24,500000,1192000,0,1,1,0,50.0,119.2,0.0
234,9,2,345,2,2,3,3,1,4,5,2,24,331000,288000,0,1,1,0,33.1,28.8,0.0
235,0,1,334,1,3,2,3,4,3,11,5,24,71000,463000,0,1,1,0,7.1,46.3,0.0
235,1,1,930,1,3,2,3,4,3,15,12,24,472000,1696000,0,1,1,0,47.2,169.6,0.0
235,2,1,900,1,3,2,3,4,3,16,21,24,372000,678000,0,1,1,0,37.2,67.8,0.0
235,3,3,452,1,3,2,3,4,3,10,21,24,448000,285000,0,1,1,0,44.8,28.5,0.0
235,4,1,763,1,3,2,3,4,3,15,10,24,415000,1976000,0,1,1,0,41.5,197.6,0.0
235,5,1,911,1,3,2,3,4,3,14,18,24,152000,1678000,0,1,1,0,15.2,167.8,0.0
235,6,2,243,1,3,2,3,4,3,7,21,24,1140000,376000,0,1,1,0,114.0,37.6,0.0
235,7,2,376,1,3,2,3,4,3,3,1,24,189000,116000,0,1,1,0,18.9,11.6,0.0
235,8,2,71,1,3,2,3,4,3,4,8,24,658000,474000,0,1,1,0,65.8,47.4,0.0
235,9,2,123,1,3,2,3,4,3,5,5,24,646000,234000,0,1,1,0,64.6,23.4,0.0
236,0,1,92,0,4,3,1,2,1,8,2,24,1163000,55000,0,1,1,0,116.3,5.5,0.0
236,1,1,236,0,4,3,1,2,1,2,19,24,1340000,89000,0,1,1,0,134.0,8.9,0.0
236,2,1,206,0,4,3,1,2,1,7,16,24,1743000,219000,0,1,1,0,174.3,21.9,0.0
236,3,2,406,0,4,3,1,2,1,6,20,24,493000,1271000,0,1,1,0,49.3,127.1,0.0
236,4,1,595,0,4,3,1,2,1,21,1,24,586000,93000,0,1,1,0,58.6,9.3,0.0
236,5,1,627,0,4,3,1,2,1,18,6,24,1283000,342000,0,1,1,0,128.3,34.2,0.0
236,6,1,705,0,4,3,1,2,1,21,20,24,672000,284000,0,1,1,0,67.2,28.4,0.0
236,7,1,438,0,4,3,1,2,1,5,18,24,110000,544000,0,1,1,0,11.0,54.4,0.0
236,8,1,973,0,4,3,1,2,1,17,15,24,429000,379000,0,1,1,0,42.9,37.9,0.0
236,9,2,294,0,4,3,1,2,1,8,4,24,219000,1963000,0,1,1,0,21.9,196.3,0.0
237,0,1,656,2,2,2,5,3,5,15,20,24,1085000,1126000,0,1,1,0,108.5,112.6,0.0
237,1,2,63,2,2,2,5,3,5,4,7,24,1492000,899000,0,1,1,0,149.2,89.9,0.0
237,2,2,445,2,2,2,5,3,5,2,20,24,328000,152000,0,1,1,0,32.8,15.2,0.0
237,3,2,752,2,2,2,5,3,5,19,20,24,621000,266000,0,1,1,0,62.1,26.6,0.0
237,4,1,353,2,2,2,5,3,5,3,1,24,74000,210000,0,1,1,0,7.4,21.0,0.0
237,5,1,423,2,2,2,5,3,5,5,20,24,163000,739000,0,1,1,0,16.3,73.9,0.0
237,6,1,991,2,2,2,5,3,5,13,21,24,59000,85000,0,1,1,0,5.9,8.5,0.0
237,7,2,651,2,2,2,5,3,5,22,20,24,1503000,1290000,0,1,1,0,150.3,129.0,0.0
237,8,2,875,2,2,2,5,3,5,12,2,24,303000,205000,0,1,1,0,30.3,20.5,0.0
237,9,1,886,2,2,2,5,3,5,18,15,24,292000,1349000,0,1,1,0,29.2,134.9,0.0
238,0,2,853,1,1,3,1,1,1,20,11,24,144000,452000,0,1,1,0,14.4,45.2,0.0
238,1,2,860,1,1,3,1,1,1,19,8,24,363000,355000,0,1,1,0,36.3,35.5,0.0
238,2,2,918,1,1,3,1,1,1,23,19,24,455000,1653000,0,1,1,0,45.5,165.3,0.0
238,3,1,578,1,1,3,1,1,1,20,10,24,772000,95000,0,1,1,0,77.2,9.5,0.0
238,4,1,567,1,1,3,1,1,1,21,8,24,1099000,155000,0,1,1,0,109.9,15.5,0.0
238,5,1,732,1,1,3,1,1,1,13,22,24,568000,270000,0,1,1,0,56.8,27.0,0.0
238,6,1,970,1,1,3,1,1,1,14,22,24,386000,125000,0,1,1,0,38.6,12.5,0.0
238,7,1,987,1,1,3,1,1,1,13,12,24,327000,239000,0,1,1,0,32.7,23.9,0.0
238,8,2,784,1,1,3,1,1,1,13,3,24,421000,519000,0,1,1,0,42.1,51.9,0.0
238,9,1,113,1,1,3,1,1,1,4,4,24,1930000,400000,0,1,1,0,193.0,40.0,0.0
239,0,2,989,1,1,2,4,2,1,21,17,24,271000,336000,0,1,1,0,27.1,33.6,0.0
239,1,1,584,1,1,2,4,2,1,14,11,24,1656000,358000,0,1,1,0,165.6,35.8,0.0
239,2,1,318,1,1,2,4,2,1,8,5,24,384000,291000,0,1,1,0,38.4,29.1,0.0
239,3,2,263,1,1,2,4,2,1,10,11,24,61000,1065000,0,1,1,0,6.1,106.5,0.0
239,4,1,74,1,1,2,4,2,1,4,7,24,849000,305000,0,1,1,0,84.9,30.5,0.0
239,5,1,614,1,1,2,4,2,1,19,2,24,549000,256000,0,1,1,0,54.9,25.6,0.0
