ID,task,CHOICE,scenario_id,age_idx,edu_idx,income_indiv_idx,pat_blind_1,pat_blind_2,pat_blind_3,pat_blind_4,pat_blind_5,pat_const_1,pat_const_2,pat_const_3,pat_const_4,pat_const_5,sec_dl_1,sec_dl_2,sec_dl_3,sec_dl_4,sec_dl_5,sec_fp_1,sec_fp_2,sec_fp_3,sec_fp_4,sec_fp_5,dur1,dur2,dur3,fee1,fee2,fee3,exempt1,exempt2,exempt3,fee1_10k,fee2_10k,fee3_10k
303,6,2,984,1,3,4,3,5,5,5,4,5,5,5,5,5,5,3,4,1,4,2,5,5,1,3,18,22,24,205000,79000,0,1,1,0,20.5,7.9,0.0
303,7,1,290,1,3,4,3,5,5,5,4,5,5,5,5,5,5,3,4,1,4,2,5,5,1,3,1,5,24,198000,1731000,0,1,1,0,19.8,173.1,0.0
303,8,2,206,1,3,4,3,5,5,5,4,5,5,5,5,5,5,3,4,1,4,2,5,5,1,3,7,16,24,1743000,219000,0,1,1,0,174.3,21.9,0.0
303,9,1,935,1,3,4,3,5,5,5,4,5,5,5,5,5,5,3,4,1,4,2,5,5,1,3,18,16,24,81000,1876000,0,1,1,0,8.1,187.6,0.0
304,0,2,573,1,3,2,3,5,1,5,4,5,5,3,5,5,5,2,1,1,2,1,1,1,2,1,23,11,24,1968000,141000,0,1,1,0,196.8,14.1,0.0
304,1,3,476,1,3,2,3,5,1,5,4,5,5,3,5,5,5,2,1,1,2,1,1,1,2,1,3,13,24,225000,356000,0,1,1,0,22.5,35.6,0.0
304,2,3,216,1,3,2,3,5,1,5,4,5,5,3,5,5,5,2,1,1,2,1,1,1,2,1,8,23,24,1855000,307000,0,1,1,0,185.5,30.7,0.0
304,3,1,263,1,3,2,3,5,1,5,4,5,5,3,5,5,5,2,1,1,2,1,1,1,2,1,10,11,24,61000,1065000,0,1,1,0,6.1,106.5,0.0
304,4,3,396,1,3,2,3,5,1,5,4,5,5,3,5,5,5,2,1,1,2,1,1,1,2,1,5,14,24,246000,1940000,0,1,1,0,24.6,194.0,0.0
304,5,3,130,1,3,2,3,5,1,5,4,5,5,3,5,5,5,2,1,1,2,1,1,1,2,1,4,12,24,1034000,1986000,0,1,1,0,103.4,198.6,0.0
304,6,3,222,1,3,2,3,5,1,5,4,5,5,3,5,5,5,2,1,1,2,1,1,1,2,1,8,16,24,1068000,182000,0,1,1,0,106.8,18.2,0.0
304,7,1,917,1,3,2,3,5,1,5,4,5,5,3,5,5,5,2,1,1,2,1,1,1,2,1,16,19,24,138000,1686000,0,1,1,0,13.8,168.6,0.0
304,8,3,377,1,3,2,3,5,1,5,4,5,5,3,5,5,5,2,1,1,2,1,1,1,2,1,7,2,24,326000,441000,0,1,1,0,32.6,44.1,0.0
304,9,3,407,1,3,2,3,5,1,5,4,5,5,3,5,5,5,2,1,1,2,1,1,1,2,1,2,16,24,450000,1704000,0,1,1,0,45.0,170.4,0.0
305,0,2,676,1,3,4,5,2,5,1,1,2,2,5,3,3,2,4,1,1,2,4,5,5,5,2,12,22,24,688000,1704000,0,1,1,0,68.8,170.4,0.0
305,1,1,424,1,3,4,5,2,5,1,1,2,2,5,3,3,2,4,1,1,2,4,5,5,5,2,6,13,24,275000,1094000,0,1,1,0,27.5,109.4,0.0
305,2,1,168,1,3,4,5,2,5,1,1,2,2,5,3,3,2,4,1,1,2,4,5,5,5,2,6,19,24,1638000,1372000,0,1,1,0,163.8,137.2,0.0
305,3,2,803,1,3,4,5,2,5,1,1,2,2,5,3,3,2,4,1,1,2,4,5,5,5,2,17,2,24,347000,1608000,0,1,1,0,34.7,160.8,0.0
305,4,1,234,1,3,4,5,2,5,1,1,2,2,5,3,3,2,4,1,1,2,4,5,5,5,2,8,17,24,1424000,147000,0,1,1,0,142.4,14.7,0.0
305,5,2,355,1,3,4,5,2,5,1,1,2,2,5,3,3,2,4,1,1,2,4,5,5,5,2,9,7,24,121000,288000,0,1,1,0,12.1,28.8,0.0
305,6,1,236,1,3,4,5,2,5,1,1,2,2,5,3,3,2,4,1,1,2,4,5,5,5,2,2,19,24,1340000,89000,0,1,1,0,134.0,8.9,0.0
305,7,2,386,1,3,4,5,2,5,1,1,2,2,5,3,3,2,4,1,1,2,4,5,5,5,2,10,13,24,128000,765000,0,1,1,0,12.8,76.5,0.0
305,8,2,310,1,3,4,5,2,5,1,1,2,2,5,3,3,2,4,1,1,2,4,5,5,5,2,2,3,24,283000,1955000,0,1,1,0,28.3,195.5,0.0
305,9,1,483,1,3,4,5,2,5,1,1,2,2,5,3,3,2,4,1,1,2,4,5,5,5,2,11,20,24,272000,240000,0,1,1,0,27.2,24.0,0.0
306,0,1,930,2,3,4,2,5,5,3,5,1,1,2,5,2,1,4,4,1,1,4,3,2,5,5,15,12,24,472000,1696000,0,1,1,0,47.2,169.6,0.0
306,1,3,129,2,3,4,2,5,5,3,5,1,1,2,5,2,1,4,4,1,1,4,3,2,5,5,9,18,24,743000,1709000,0,1,1,0,74.3,170.9,0.0
306,2,1,838,2,3,4,2,5,5,3,5,1,1,2,5,2,1,4,4,1,1,4,3,2,5,5,13,7,24,138000,195000,0,1,1,0,13.8,19.5,0.0
306,3,1,932,2,3,4,2,5,5,3,5,1,1,2,5,2,1,4,4,1,1,4,3,2,5,5,20,17,24,138000,1977000,0,1,1,0,13.8,197.7,0.0
306,4,3,646,2,3,4,2,5,5,3,5,1,1,2,5,2,1,4,4,1,1,4,3,2,5,5,15,19,24,540000,1158000,0,1,1,0,54.0,115.8,0.0
306,5,1,990,2,3,4,2,5,5,3,5,1,1,2,5,2,1,4,4,1,1,4,3,2,5,5,22,19,24,141000,454000,0,1,1,0,14.1,45.4,0.0
306,6,3,301,2,3,4,2,5,5,3,5,1,1,2,5,2,1,4,4,1,1,4,3,2,5,5,1,3,24,429000,1360000,0,1,1,0,42.9,136.0,0.0
306,7,2,108,2,3,4,2,5,5,3,5,1,1,2,5,2,1,4,4,1,1,4,3,2,5,5,7,1,24,1676000,109000,0,1,1,0,167.6,10.9,0.0
306,8,3,184,2,3,4,2,5,5,3,5,1,1,2,5,2,1,4,4,1,1,4,3,2,5,5,2,12,24,1486000,1631000,0,1,1,0,148.6,163.1,0.0
306,9,3,779,2,3,4,2,5,5,3,5,1,1,2,5,2,1,4,4,1,1,4,3,2,5,5,14,9,24,428000,1524000,0,1,1,0,42.8,152.4,0.0
307,0,2,706,4,1,0,3,3,2,1,2,3,3,2,2,5,2,1,1,1,1,2,3,3,5,3,20,17,24,1976000,91000,0,1,1,0,197.6,9.1,0.0
307,1,3,867,4,1,0,3,3,2,1,2,3,3,2,2,5,2,1,1,1,1,2,3,3,5,3,21,11,24,388000,389000,0,1,1,0,38.8,38.9,0.0
307,2,3,931,4,1,0,3,3,2,1,2,3,3,2,2,5,2,1,1,1,1,2,3,3,5,3,17,16,24,329000,1752000,0,1,1,0,32.9,175.2,0.0
307,3,3,723,4,1,0,3,3,2,1,2,3,3,2,2,5,2,1,1,1,1,2,3,3,5,3,18,13,24,1288000,408000,0,1,1,0,128.8,40.8,0.0
307,4,3,408,4,1,0,3,3,2,1,2,3,3,2,2,5,2,1,1,1,1,2,3,3,5,3,4,18,24,473000,1676000,0,1,1,0,47.3,167.6,0.0
307,5,1,428,4,1,0,3,3,2,1,2,3,3,2,2,5,2,1,1,1,1,2,3,3,5,3,1,16,24,157000,943000,0,1,1,0,15.7,94.3,0.0
307,6,3,62,4,1,0,3,3,2,1,2,3,3,2,2,5,2,1,1,1,1,2,3,3,5,3,3,10,24,1698000,1491000,0,1,1,0,169.8,149.1,0.0
307,7,3,487,4,1,0,3,3,2,1,2,3,3,2,2,5,2,1,1,1,1,2,3,3,5,3,5,13,24,493000,316000,0,1,1,0,49.3,31.6,0.0
307,8,3,66,4,1,0,3,3,2,1,2,3,3,2,2,5,2,1,1,1,1,2,3,3,5,3,1,11,24,1912000,389000,0,1,1,0,191.2,38.9,0.0
307,9,3,131,4,1,0,3,3,2,1,2,3,3,2,2,5,2,1,1,1,1,2,3,3,5,3,7,20,24,504000,1629000,0,1,1,0,50.4,162.9,0.0
308,0,1,119,1,3,2,3,2,2,2,4,4,3,2,1,1,5,5,5,5,5,1,3,3,1,1,2,1,24,1302000,297000,0,1,1,0,130.2,29.7,0.0
308,1,2,948,1,3,2,3,2,2,2,4,4,3,2,1,1,5,5,5,5,5,1,3,3,1,1,15,16,24,309000,219000,0,1,1,0,30.9,21.9,0.0
308,2,1,735,1,3,2,3,2,2,2,4,4,3,2,1,1,5,5,5,5,5,1,3,3,1,1,19,22,24,1754000,419000,0,1,1,0,175.4,41.9,0.0
308,3,1,185,1,3,2,3,2,2,2,4,4,3,2,1,1,5,5,5,5,5,1,3,3,1,1,1,15,24,1234000,1863000,0,1,1,0,123.4,186.3,0.0
308,4,2,832,1,3,2,3,2,2,2,4,4,3,2,1,1,5,5,5,5,5,1,3,3,1,1,21,6,24,461000,252000,0,1,1,0,46.1,25.2,0.0
308,5,2,932,1,3,2,3,2,2,2,4,4,3,2,1,1,5,5,5,5,5,1,3,3,1,1,20,17,24,138000,1977000,0,1,1,0,13.8,197.7,0.0
308,6,2,856,1,3,2,3,2,2,2,4,4,3,2,1,1,5,5,5,5,5,1,3,3,1,1,23,7,24,86000,403000,0,1,1,0,8.6,40.3,0.0
308,7,2,621,1,3,2,3,2,2,2,4,4,3,2,1,1,5,5,5,5,5,1,3,3,1,1,18,1,24,1267000,260000,0,1,1,0,126.7,26.0,0.0
308,8,2,761,1,3,2,3,2,2,2,4,4,3,2,1,1,5,5,5,5,5,1,3,3,1,1,17,1,24,209000,944000,0,1,1,0,20.9,94.4,0.0
308,9,1,125,1,3,2,3,2,2,2,4,4,3,2,1,1,5,5,5,5,5,1,3,3,1,1,9,1,24,1194000,110000,0,1,1,0,119.4,11.0,0.0
309,0,2,704,1,3,0,1,5,3,5,3,2,3,2,3,1,3,1,5,3,3,4,5,3,5,4,22,15,24,958000,407000,0,1,1,0,95.8,40.7,0.0
309,1,3,35,1,3,0,1,5,3,5,3,2,3,2,3,1,3,1,5,3,3,4,5,3,5,4,11,10,24,1385000,633000,0,1,1,0,138.5,63.3,0.0
309,2,1,386,1,3,0,1,5,3,5,3,2,3,2,3,1,3,1,5,3,3,4,5,3,5,4,10,13,24,128000,765000,0,1,1,0,12.8,76.5,0.0
309,3,1,828,1,3,0,1,5,3,5,3,2,3,2,3,1,3,1,5,3,3,4,5,3,5,4,14,3,24,96000,276000,0,1,1,0,9.6,27.6,0.0
309,4,2,90,1,3,0,1,5,3,5,3,2,3,2,3,1,3,1,5,3,3,4,5,3,5,4,6,5,24,1001000,258000,0,1,1,0,100.1,25.8,0.0
309,5,3,630,1,3,0,1,5,3,5,3,2,3,2,3,1,3,1,5,3,3,4,5,3,5,4,12,14,24,582000,1997000,0,1,1,0,58.2,199.7,0.0
309,6,2,81,1,3,0,1,5,3,5,3,2,3,2,3,1,3,1,5,3,3,4,5,3,5,4,6,1,24,620000,356000,0,1,1,0,62.0,35.6,0.0
309,7,3,467,1,3,0,1,5,3,5,3,2,3,2,3,1,3,1,5,3,3,4,5,3,5,4,2,22,24,315000,140000,0,1,1,0,31.5,14.0,0.0
309,8,3,57,1,3,0,1,5,3,5,3,2,3,2,3,1,3,1,5,3,3,4,5,3,5,4,4,4,24,1734000,515000,0,1,1,0,173.4,51.5,0.0
309,9,3,164,1,3,0,1,5,3,5,3,2,3,2,3,1,3,1,5,3,3,4,5,3,5,4,4,17,24,1070000,1170000,0,1,1,0,107.0,117.0,0.0
310,0,2,736,1,1,2,5,5,3,4,4,5,4,3,5,2,3,1,2,1,5,5,4,4,5,4,12,23,24,1013000,73000,0,1,1,0,101.3,7.3,0.0
310,1,3,260,1,1,2,5,5,3,4,4,5,4,3,5,2,3,1,2,1,5,5,4,4,5,4,2,1,24,364000,1406000,0,1,1,0,36.4,140.6,0.0
310,2,3,945,1,1,2,5,5,3,4,4,5,4,3,5,2,3,1,2,1,5,5,4,4,5,4,23,22,24,290000,398000,0,1,1,0,29.0,39.8,0.0
310,3,3,392,1,1,2,5,5,3,4,4,5,4,3,5,2,3,1,2,1,5,5,4,4,5,4,9,15,24,428000,1402000,0,1,1,0,42.8,140.2,0.0
310,4,3,709,1,1,2,5,5,3,4,4,5,4,3,5,2,3,1,2,1,5,5,4,4,5,4,20,14,24,814000,222000,0,1,1,0,81.4,22.2,0.0
310,5,3,904,1,1,2,5,5,3,4,4,5,4,3,5,2,3,1,2,1,5,5,4,4,5,4,18,21,24,269000,789000,0,1,1,0,26.9,78.9,0.0
310,6,3,747,1,1,2,5,5,3,4,4,5,4,3,5,2,3,1,2,1,5,5,4,4,5,4,22,20,24,1299000,217000,0,1,1,0,129.9,21.7,0.0
310,7,3,494,1,1,2,5,5,3,4,4,5,4,3,5,2,3,1,2,1,5,5,4,4,5,4,11,15,24,427000,283000,0,1,1,0,42.7,28.3,0.0
310,8,3,217,1,1,2,5,5,3,4,4,5,4,3,5,2,3,1,2,1,5,5,4,4,5,4,8,13,24,536000,204000,0,1,1,0,53.6,20.4,0.0
310,9,3,188,1,1,2,5,5,3,4,4,5,4,3,5,2,3,1,2,1,5,5,4,4,5,4,3,14,24,1000000,1493000,0,1,1,0,100.0,149.3,0.0
311,0,3,645,2,3,2,3,1,2,4,2,1,1,1,4,1,1,1,4,3,1,2,1,1,2,3,12,23,24,1701000,730000,0,1,1,0,170.1,73.0,0.0
311,1,1,921,2,3,2,3,1,2,4,2,1,1,1,4,1,1,1,4,3,1,2,1,1,2,3,20,12,24,481000,1426000,0,1,1,0,48.1,142.6,0.0
311,2,1,508,2,3,2,3,1,2,4,2,1,1,1,4,1,1,1,4,3,1,2,1,1,2,3,17,7,24,556000,612000,0,1,1,0,55.6,61.2,0.0
311,3,1,881,2,3,2,3,1,2,4,2,1,1,1,4,1,1,1,4,3,1,2,1,1,2,3,17,16,24,85000,594000,0,1,1,0,8.5,59.4,0.0
311,4,2,562,2,3,2,3,1,2,4,2,1,1,1,4,1,1,1,4,3,1,2,1,1,2,3,20,7,24,1270000,1159000,0,1,1,0,127.0,115.9,0.0
311,5,1,14,2,3,2,3,1,2,4,2,1,1,1,4,1,1,1,4,3,1,2,1,1,2,3,9,11,24,1115000,1797000,0,1,1,0,111.5,179.7,0.0
311,6,1,936,2,3,2,3,1,2,4,2,1,1,1,4,1,1,1,4,3,1,2,1,1,2,3,14,14,24,418000,1024000,0,1,1,0,41.8,102.4,0.0
311,7,2,705,2,3,2,3,1,2,4,2,1,1,1,4,1,1,1,4,3,1,2,1,1,2,3,21,20,24,672000,284000,0,1,1,0,67.2,28.4,0.0
311,8,1,454,2,3,2,3,1,2,4,2,1,1,1,4,1,1,1,4,3,1,2,1,1,2,3,10,22,24,219000,216000,0,1,1,0,21.9,21.6,0.0
311,9,2,697,2,3,2,3,1,2,4,2,1,1,1,4,1,1,1,4,3,1,2,1,1,2,3,16,18,24,835000,410000,0,1,1,0,83.5,41.0,0.0
312,0,3,953,1,1,1,3,1,2,3,1,2,1,2,1,3,4,1,3,1,3,1,2,1,1,1,13,14,24,500000,281000,0,1,1,0,50.0,28.1,0.0
312,1,2,568,1,1,1,3,1,2,3,1,2,1,2,1,3,4,1,3,1,3,1,2,1,1,1,13,2,24,785000,287000,0,1,1,0,78.5,28.7,0.0
312,2,2,591,1,1,1,3,1,2,3,1,2,1,2,1,3,4,1,3,1,3,1,2,1,1,1,22,10,24,1135000,330000,0,1,1,0,113.5,33.0,0.0
312,3,2,524,1,1,1,3,1,2,3,1,2,1,2,1,3,4,1,3,1,3,1,2,1,1,1,12,6,24,1789000,1004000,0,1,1,0,178.9,100.4,0.0
312,4,1,276,1,1,1,3,1,2,3,1,2,1,2,1,3,4,1,3,1,3,1,2,1,1,1,6,8,24,376000,1812000,0,1,1,0,37.6,181.2,0.0
312,5,1,12,1,1,1,3,1,2,3,1,2,1,2,1,3,4,1,3,1,3,1,2,1,1,1,10,1,24,1055000,1463000,0,1,1,0,105.5,146.3,0.0
312,6,2,340,1,1,1,3,1,2,3,1,2,1,2,1,3,4,1,3,1,3,1,2,1,1,1,8,5,24,473000,441000,0,1,1,0,47.3,44.1,0.0
312,7,2,229,1,1,1,3,1,2,3,1,2,1,2,1,3,4,1,3,1,3,1,2,1,1,1,3,12,24,1134000,421000,0,1,1,0,113.4,42.1,0.0
312,8,1,803,1,1,1,3,1,2,3,1,2,1,2,1,3,4,1,3,1,3,1,2,1,1,1,17,2,24,347000,1608000,0,1,1,0,34.7,160.8,0.0
312,9,3,656,1,1,1,3,1,2,3,1,2,1,2,1,3,4,1,3,1,3,1,2,1,1,1,15,20,24,1085000,1126000,0,1,1,0,108.5,112.6,0.0
313,0,3,688,3,3,1,4,5,5,5,5,4,2,4,5,4,4,2,3,3,1,2,3,4,2,4,14,22,24,1781000,1350000,0,1,1,0,178.1,135.0,0.0
313,1,3,261,3,3,1,4,5,5,5,5,4,2,4,5,4,4,2,3,3,1,2,3,4,2,4,6,5,24,367000,554000,0,1,1,0,36.7,55.4,0.0
313,2,3,297,3,3,1,4,5,5,5,5,4,2,4,5,4,4,2,3,3,1,2,3,4,2,4,7,11,24,252000,1867000,0,1,1,0,25.2,186.7,0.0
313,3,3,319,3,3,1,4,5,5,5,5,4,2,4,5,4,4,2,3,3,1,2,3,4,2,4,5,1,24,400000,472000,0,1,1,0,40.0,47.2,0.0
313,4,3,986,3,3,1,4,5,5,5,5,4,2,4,5,4,4,2,3,3,1,2,3,4,2,4,15,22,24,312000,361000,0,1,1,0,31.2,36.1,0.0
313,5,3,114,3,3,1,4,5,5,5,5,4,2,4,5,4,4,2,3,3,1,2,3,4,2,4,2,9,24,1242000,263000,0,1,1,0,124.2,26.3,0.0
313,6,3,210,3,3,1,4,5,5,5,5,4,2,4,5,4,4,2,3,3,1,2,3,4,2,4,8,14,24,1182000,306000,0,1,1,0,118.2,30.6,0.0
313,7,3,42,3,3,1,4,5,5,5,5,4,2,4,5,4,4,2,3,3,1,2,3,4,2,4,9,11,24,723000,1126000,0,1,1,0,72.3,112.6,0.0
313,8,3,142,3,3,1,4,5,5,5,5,4,2,4,5,4,4,2,3,3,1,2,3,4,2,4,10,17,24,1873000,1475000,0,1,1,0,187.3,147.5,0.0
313,9,3,62,3,3,1,4,5,5,5,5,4,2,4,5,4,4,2,3,3,1,2,3,4,2,4,3,10,24,1698000,1491000,0,1,1,0,169.8,149.1,0.0
314,0,3,692,3,4,4,4,5,5,5,5,4,4,4,4,5,3,4,1,3,1,2,2,3,3,3,12,18,24,1047000,173000,0,1,1,0,104.7,17.3,0.0
314,1,3,37,3,4,4,4,5,5,5,5,4,4,4,4,5,3,4,1,3,1,2,2,3,3,3,9,9,24,1027000,524000,0,1,1,0,102.7,52.4,0.0
314,2,3,651,3,4,4,4,5,5,5,5,4,4,4,4,5,3,4,1,3,1,2,2,3,3,3,22,20,24,1503000,1290000,0,1,1,0,150.3,129.0,0.0
314,3,3,908,3,4,4,4,5,5,5,5,4,4,4,4,5,3,4,1,3,1,2,2,3,3,3,19,14,24,201000,892000,0,1,1,0,20.1,89.2,0.0
314,4,3,190,3,4,4,4,5,5,5,5,4,4,4,4,5,3,4,1,3,1,2,2,3,3,3,8,16,24,1967000,452000,0,1,1,0,196.7,45.2,0.0
314,5,3,794,3,4,4,4,5,5,5,5,4,4,4,4,5,3,4,1,3,1,2,2,3,3,3,20,6,24,182000,1061000,0,1,1,0,18.2,106.1,0.0
314,6,3,348,3,4,4,4,5,5,5,5,4,4,4,4,5,3,4,1,3,1,2,2,3,3,3,2,4,24,404000,297000,0,1,1,0,40.4,29.7,0.0
314,7,3,451,3,4,4,4,5,5,5,5,4,4,4,4,5,3,4,1,3,1,2,2,3,3,3,11,19,24,309000,446000,0,1,1,0,30.9,44.6,0.0
314,8,3,332,3,4,4,4,5,5,5,5,4,4,4,4,5,3,4,1,3,1,2,2,3,3,3,11,11,24,446000,407000,0,1,1,0,44.6,40.7,0.0
314,9,3,660,3,4,4,4,5,5,5,5,4,4,4,4,5,3,4,1,3,1,2,2,3,3,3,23,16,24,1073000,756000,0,1,1,0,107.3,75.6,0.0
315,0,1,908,3,3,7,4,2,5,2,3,3,3,4,5,3,5,5,5,5,5,3,2,3,3,4,19,14,24,201000,892000,0,1,1,0,20.1,89.2,0.0
315,1,1,244,3,3,7,4,2,5,2,3,3,3,4,5,3,5,5,5,5,5,3,2,3,3,4,1,23,24,1778000,102000,0,1,1,0,177.8,10.2,0.0
315,2,2,800,3,3,7,4,2,5,2,3,3,3,4,5,3,5,5,5,5,5,3,2,3,3,4,20,1,24,300000,1835000,0,1,1,0,30.0,183.5,0.0
315,3,1,791,3,3,7,4,2,5,2,3,3,3,4,5,3,5,5,5,5,5,3,2,3,3,4,12,11,24,313000,1403000,0,1,1,0,31.3,140.3,0.0
315,4,1,424,3,3,7,4,2,5,2,3,3,3,4,5,3,5,5,5,5,5,3,2,3,3,4,6,13,24,275000,1094000,0,1,1,0,27.5,109.4,0.0
315,5,2,452,3,3,7,4,2,5,2,3,3,3,4,5,3,5,5,5,5,5,3,2,3,3,4,10,21,24,448000,285000,0,1,1,0,44.8,28.5,0.0
315,6,1,144,3,3,7,4,2,5,2,3,3,3,4,5,3,5,5,5,5,5,3,2,3,3,4,9,23,24,1492000,856000,0,1,1,0,149.2,85.6,0.0
315,7,2,484,3,3,7,4,2,5,2,3,3,3,4,5,3,5,5,5,5,5,3,2,3,3,4,1,16,24,240000,145000,0,1,1,0,24.0,14.5,0.0
315,8,1,479,3,3,7,4,2,5,2,3,3,3,4,5,3,5,5,5,5,5,3,2,3,3,4,3,23,24,362000,94000,0,1,1,0,36.2,9.4,0.0
315,9,1,961,3,3,7,4,2,5,2,3,3,3,4,5,3,5,5,5,5,5,3,2,3,3,4,22,23,24,98000,100000,0,1,1,0,9.8,10.0,0.0
316,0,1,143,2,4,2,2,2,1,1,3,4,3,2,3,4,5,4,5,3,2,4,5,2,5,5,8,22,24,1427000,948000,0,1,1,0,142.7,94.8,0.0
316,1,1,500,2,4,2,2,2,1,1,3,4,3,2,3,4,5,4,5,3,2,4,5,2,5,5,7,20,24,314000,269000,0,1,1,0,31.4,26.9,0.0
316,2,2,287,2,4,2,2,2,1,1,3,4,3,2,3,4,5,4,5,3,2,4,5,2,5,5,7,10,24,150000,1566000,0,1,1,0,15.0,156.6,0.0
316,3,1,678,2,4,2,2,2,1,1,3,4,3,2,3,4,5,4,5,3,2,4,5,2,5,5,14,14,24,1376000,576000,0,1,1,0,137.6,57.6,0.0
316,4,1,121,2,4,2,2,2,1,1,3,4,3,2,3,4,5,4,5,3,2,4,5,2,5,5,5,4,24,977000,62000,0,1,1,0,97.7,6.2,0.0
316,5,1,738,2,4,2,2,2,1,1,3,4,3,2,3,4,5,4,5,3,2,4,5,2,5,5,15,14,24,618000,314000,0,1,1,0,61.8,31.4,0.0
316,6,1,677,2,4,2,2,2,1,1,3,4,3,2,3,4,5,4,5,3,2,4,5,2,5,5,15,23,24,1622000,578000,0,1,1,0,162.2,57.8,0.0
316,7,1,651,2,4,2,2,2,1,1,3,4,3,2,3,4,5,4,5,3,2,4,5,2,5,5,22,20,24,1503000,1290000,0,1,1,0,150.3,129.0,0.0
316,8,2,939,2,4,2,2,2,1,1,3,4,3,2,3,4,5,4,5,3,2,4,5,2,5,5,21,16,24,382000,379000,0,1,1,0,38.2,37.9,0.0
316,9,2,127,2,4,2,2,2,1,1,3,4,3,2,3,4,5,4,5,3,2,4,5,2,5,5,1,21,24,727000,1411000,0,1,1,0,72.7,141.1,0.0
317,0,1,924,2,3,4,3,5,4,5,4,2,2,2,4,4,2,2,5,2,4,3,2,2,3,2,16,19,24,67000,1051000,0,1,1,0,6.7,105.1,0.0
317,1,2,233,2,3,4,3,5,4,5,4,2,2,2,4,4,2,2,5,2,4,3,2,2,3,2,1,16,24,1704000,296000,0,1,1,0,170.4,29.6,0.0
317,2,3,147,2,3,4,3,5,4,5,4,2,2,2,4,4,2,2,5,2,4,3,2,2,3,2,2,22,24,993000,1151000,0,1,1,0,99.3,115.1,0.0
317,3,3,135,2,3,4,3,5,4,5,4,2,2,2,4,4,2,2,5,2,4,3,2,2,3,2,5,16,24,1564000,1899000,0,1,1,0,156.4,189.9,0.0
317,4,1,285,2,3,4,3,5,4,5,4,2,2,2,4,4,2,2,5,2,4,3,2,2,3,2,5,8,24,268000,1490000,0,1,1,0,26.8,149.0,0.0
317,5,1,819,2,3,4,3,5,4,5,4,2,2,2,4,4,2,2,5,2,4,3,2,2,3,2,15,9,24,237000,247000,0,1,1,0,23.7,24.7,0.0
317,6,2,357,2,3,4,3,5,4,5,4,2,2,2,4,4,2,2,5,2,4,3,2,2,3,2,10,3,24,439000,268000,0,1,1,0,43.9,26.8,0.0
317,7,2,751,2,3,4,3,5,4,5,4,2,2,2,4,4,2,2,5,2,4,3,2,2,3,2,15,23,24,1131000,126000,0,1,1,0,113.1,12.6,0.0
317,8,3,129,2,3,4,3,5,4,5,4,2,2,2,4,4,2,2,5,2,4,3,2,2,3,2,9,18,24,743000,1709000,0,1,1,0,74.3,170.9,0.0
317,9,1,851,2,3,4,3,5,4,5,4,2,2,2,4,4,2,2,5,2,4,3,2,2,3,2,18,7,24,197000,241000,0,1,1,0,19.7,24.1,0.0
318,0,3,642,1,3,3,1,1,1,3,4,3,4,5,5,5,5,5,5,3,3,1,5,4,2,5,15,21,24,608000,1508000,0,1,1,0,60.8,150.8,0.0
318,1,1,804,1,3,3,1,1,1,3,4,3,4,5,5,5,5,5,5,3,3,1,5,4,2,5,12,4,24,170000,1952000,0,1,1,0,17.0,195.2,0.0
318,2,2,113,1,3,3,1,1,1,3,4,3,4,5,5,5,5,5,5,3,3,1,5,4,2,5,4,4,24,1930000,400000,0,1,1,0,193.0,40.0,0.0
318,3,1,326,1,3,3,1,1,1,3,4,3,4,5,5,5,5,5,5,3,3,1,5,4,2,5,10,5,24,205000,62000,0,1,1,0,20.5,6.2,0.0
318,4,1,318,1,3,3,1,1,1,3,4,3,4,5,5,5,5,5,5,3,3,1,5,4,2,5,8,5,24,384000,291000,0,1,1,0,38.4,29.1,0.0
318,5,1,788,1,3,3,1,1,1,3,4,3,4,5,5,5,5,5,5,3,3,1,5,4,2,5,12,9,24,53000,1657000,0,1,1,0,5.3,165.7,0.0
318,6,1,840,1,3,3,1,1,1,3,4,3,4,5,5,5,5,5,5,3,3,1,5,4,2,5,13,5,24,239000,179000,0,1,1,0,23.9,17.9,0.0
318,7,1,928,1,3,3,1,1,1,3,4,3,4,5,5,5,5,5,5,3,3,1,5,4,2,5,23,22,24,370000,1398000,0,1,1,0,37.0,139.8,0.0
318,8,1,167,1,3,3,1,1,1,3,4,3,4,5,5,5,5,5,5,3,3,1,5,4,2,5,4,18,24,635000,1355000,0,1,1,0,63.5,135.5,0.0
318,9,2,993,1,3,3,1,1,1,3,4,3,4,5,5,5,5,5,5,3,3,1,5,4,2,5,12,18,24,464000,316000,0,1,1,0,46.4,31.6,0.0
319,0,2,218,0,1,4,2,4,3,2,2,5,2,3,5,4,3,1,3,2,1,1,2,2,1,1,4,23,24,1348000,178000,0,1,1,0,134.8,17.8,0.0
319,1,3,784,0,1,4,2,4,3,2,2,5,2,3,5,4,3,1,3,2,1,1,2,2,1,1,13,3,24,421000,519000,0,1,1,0,42.1,51.9,0.0
319,2,1,795,0,1,4,2,4,3,2,2,5,2,3,5,4,3,1,3,2,1,1,2,2,1,1,18,6,24,91000,1352000,0,1,1,0,9.1,135.2,0.0
319,3,3,43,0,1,4,2,4,3,2,2,5,2,3,5,4,3,1,3,2,1,1,2,2,1,1,11,10,24,1565000,917000,0,1,1,0,156.5,91.7,0.0
